productinfo_id,ProductName,Brand,BrandDictionary_Id,OriginalPlace,DisplayCategoryName,image_id,image_name,image_format,image_size,image_url
1106,泸州老窖爱仁堂6A52度500ml,泸州老窖,3547,四川,白酒-全国名酒,15986,4738378215182243798.jpg,jpg,8955,http://yjp-product.ufile.ucloud.cn/Product/2017/11/e9ed8cdd7ef549179ad0a12f7cceaed0.jpg
1107,泸州老窖六年柔雅42度500ml,泸州老窖,3547,四川,白酒-全国名酒,15987,5134714386427370612.jpg,jpg,8394,http://yjp-product.ufile.ucloud.cn/Product/2017/11/a7d9cb4b189b4aadaaacda48ce504d00.jpg
1108,泸州老窖六年淡雅42度500ml,泸州老窖,3547,四川,白酒-全国名酒,15988,5680423323410378455.jpg,jpg,9845,http://yjp-product.ufile.ucloud.cn/Product/2017/11/1265d91335fc4a0ba62994707fe90cbf.jpg
1109,丛台窖龄原浆20年39度500ml     ,丛台酒,3674,邯郸,白酒-区域名酒,15989,5156046491010980360.jpg,jpg,13810,http://yjp-product.ufile.ucloud.cn/Product/2017/11/2c7a303beddc429f805c65034103db12.jpg
1110,丛台窖龄原浆10年41度500ml     ,丛台酒,3674,邯郸,白酒-区域名酒,15990,4838733815203587357.jpg,jpg,9170,http://yjp-product.ufile.ucloud.cn/Product/2017/11/26f9aee94ca44d39bf29c629f850d2f2.jpg
1111,贞元增金版八年41度500ml,贞元增,3675,邯郸,白酒-区域名酒,15991,4755829635274734191.jpg,jpg,10542,http://yjp-product.ufile.ucloud.cn/Product/2017/11/07a4a0952f8149afa529f8b8126c4704.jpg
1112,贞元增42度500ml,贞元增,3675,邯郸,白酒-区域名酒,15992,5040827869268791121.jpg,jpg,10509,http://yjp-product.ufile.ucloud.cn/Product/2017/11/442776e2e7784f7e8f797669922bb5fe.jpg
1113,贞元增绵柔41.8度480ml,贞元增,3675,邯郸,白酒-区域名酒,15993,4963830479830146126.jpg,jpg,11403,http://yjp-product.ufile.ucloud.cn/Product/2017/11/7c60fed113b045a695c83b6c8c5b2d40.jpg
1114,板城烧锅酒盛世42度500ml,板城,3531,河北,白酒-区域名酒,15994,5386430455796428601.jpg,jpg,16334,http://yjp-product.ufile.ucloud.cn/Product/2017/11/649f1c1bb4224acc93000ddee5ce1ba3.jpg
1115,板城烧锅酒盛世41度500ml,板城,3531,河北,白酒-区域名酒,15995,4951515146633508001.jpg,jpg,13135,http://yjp-product.ufile.ucloud.cn/Product/2017/11/4b0037d9f2ef4c2fa7720962751d5ef9.jpg
1116,龙江家园42度500ml,龙江家园,3601,黑龙江,白酒-区域名酒,15996,5372679025796461272.jpg,jpg,5910,http://yjp-product.ufile.ucloud.cn/Product/2017/11/9000932c751c4901a34269996cfa4d66.jpg
1117,老村长尚星42度450ml,老村长,3600,黑龙江,白酒-区域名酒,15997,5168727120483712778.jpg,jpg,88487,http://yjp-product.ufile.ucloud.cn/Product/2017/11/015bd20b4c5f4e07a0e85185f5e1802a.jpg
1119,枝江王42度500ml,枝江,3607,河北,白酒-区域名酒,15999,5375532195077855935.jpg,jpg,11128,http://yjp-product.ufile.ucloud.cn/Product/2017/11/f9e56420d9af4318a1e0a081e1a38b94.jpg
1120,枝江古酒42度500ml,枝江,3607,湖北,白酒-区域名酒,16000,5513472503417119806.jpg,jpg,13657,http://yjp-product.ufile.ucloud.cn/Product/2017/11/0f53d49f264b48e9a53a7b10ab14c339.jpg
1122,洋河天之蓝42度480ml（含经销商赠品等政策）,洋河,3549,江苏,白酒-全国名酒,16002,5493070026540015724.jpg,jpg,145957,http://yjp-product.ufile.ucloud.cn/Product/2017/11/3b48f7806c394297bc6b41d54acc1310.jpg
1124,五粮液郸酒郸酒柔42度500ml,五粮液郸酒,3676,邯郸,白酒-区域名酒,16004,5688247630650102321.jpg,jpg,55620,http://yjp-product.ufile.ucloud.cn/Product/2017/11/d9118b6edbff4749877d4ffa6a01c063.jpg
1125,五粮液郸酒郸酒醇42度500ml,五粮液郸酒,3676,邯郸,白酒-区域名酒,16005,5010390121174297625.jpg,jpg,81136,http://yjp-product.ufile.ucloud.cn/Product/2017/11/43cd14a0b0bb4a7c8ebd3655f9f80150.jpg
1126,永不分梨梨酒40度900ml,永不分梨,3677,邯郸,白酒-区域名酒,16006,5104385689770216864.jpg,jpg,61404,http://yjp-product.ufile.ucloud.cn/Product/2017/11/d238f8f51c9e465aad0f8314c50eac22.jpg
1127,河套老窖五年柔和42度500ml,河套老窖,3678,内蒙,白酒-区域名酒,16007,5225111781385312333.jpg,jpg,39461,http://yjp-product.ufile.ucloud.cn/Product/2017/11/77547715e42b43ff9e4d2def6eb88514.jpg
1128,刘伶醉铁盒42度500ml,刘伶醉,3679,河北,白酒-区域名酒,16008,5322590412766949929.jpg,jpg,67979,http://yjp-product.ufile.ucloud.cn/Product/2017/11/2ee9aabfb3624f2daeaeae2a1b77a275.jpg
1133,稻花香珍品2号52度500ml,稻花香,3636,湖北,白酒-区域名酒,16013,4677391982170471256.jpg,jpg,89425,http://yjp-product.ufile.ucloud.cn/Product/2017/11/6ac8d36427284525a9fa364a276e49f1.jpg
1134,稻花香珍品2号33度500ml,稻花香,3636,湖北,白酒-区域名酒,16014,5281893818296612179.png,png,153120,http://yjp-product.ufile.ucloud.cn/Product/2017/11/e6fe39aa6f034185a082495919ac8b87.png
1137,四特酒青龙50度460ml,四特,3562,江西 ,白酒-区域名酒,16017,4641388470993955263.jpg,jpg,82522,http://yjp-product.ufile.ucloud.cn/Product/2017/11/a9d2f7aed84247c09731c6c7cd986cc9.jpg
1141,四特三星45度460ml（含经销商赠品等政策）,四特,3562,江西,"餐饮店-白酒-其他白酒,烟酒店-白酒-其他,便利店-白酒-其他白酒",16021,4955546851235363341.jpg,jpg,200483,http://yjp-product.ufile.ucloud.cn/Product/2017/11/9fca8dc611fa4e4dabf2f063aac38fa6.jpg
1142,四特四星45度460ml（含经销商赠品等政策）,四特,3562,江西,"烟酒店-白酒-其他,便利店-白酒-其他白酒,餐饮店-白酒-其他白酒",16022,5670524129788347623.jpg,jpg,225908,http://yjp-product.ufile.ucloud.cn/Product/2017/11/c53f038b98164d6ea39e387058842091.jpg
1143,四特五星45度460ml（含经销商赠品等政策）,四特,3562,江西,"餐饮店-白酒-其他白酒,烟酒店-白酒-其他,便利店-白酒-其他白酒",16023,5701980439525943886.jpg,jpg,208175,http://yjp-product.ufile.ucloud.cn/Product/2017/11/16322a0fe2014b5db059068859122b19.jpg
1144,四特五年45度500ml（含经销商赠品等政策）,四特,3562,江西,"烟酒店-白酒-其他,便利店-白酒-其他白酒,餐饮店-白酒-其他白酒",16024,5392741465473146615.jpg,jpg,44975,http://yjp-product.ufile.ucloud.cn/Product/2017/11/73a794d743c541a9b2f76fe99d449b08.jpg
1145,四特九年45度500ml（含经销商赠品等政策）,四特,3562,江西,"餐饮店-白酒-其他白酒,烟酒店-白酒-其他,便利店-白酒-其他白酒",16025,5130816225919361247.jpg,jpg,187935,http://yjp-product.ufile.ucloud.cn/Product/2017/11/8f20290e561b4ca8b941caf90ede6d19.jpg
1146,四特十五年45度500ml（含经销商赠品等政策）,四特,3562,江西,"烟酒店-白酒-其他,便利店-白酒-其他白酒,餐饮店-白酒-其他白酒",16026,5203226119744670636.jpg,jpg,174968,http://yjp-product.ufile.ucloud.cn/Product/2017/11/840e0ba524b6401898c3d14c2de55e6c.jpg
1147,四特光瓶52度500ml（含经销商赠品等政策）,四特,3562,江西,"餐饮店-白酒-其他白酒,烟酒店-白酒-其他,便利店-白酒-其他白酒",16027,5637014421430346146.jpg,jpg,41504,http://yjp-product.ufile.ucloud.cn/Product/2017/11/12a11b935ea446d59164e4e0347ff04f.jpg
1148,四特瓷瓶52度460ml（含经销商赠品等政策）,四特,3562,江西,"烟酒店-白酒-其他,便利店-白酒-其他白酒,餐饮店-白酒-其他白酒",16028,5454057179117280361.jpg,jpg,41199,http://yjp-product.ufile.ucloud.cn/Product/2017/11/c89282894e404e2d86ea913edaa38b65.jpg
1149,四特金三两38度150ml（含经销商赠品等政策）,四特,3562,江西,"餐饮店-白酒-其他白酒,烟酒店-白酒-其他,便利店-白酒-其他白酒",16029,5497207404710146814.jpg,jpg,48082,http://yjp-product.ufile.ucloud.cn/Product/2017/11/5b5f662352074ef587d6b27550d9c297.jpg
1150,四特老窖45度460ml（含经销商赠品等政策）,四特,3562,江西,"烟酒店-白酒-其他,便利店-白酒-其他白酒,餐饮店-白酒-其他白酒",16030,5466212441719607522.jpg,jpg,48987,http://yjp-product.ufile.ucloud.cn/Product/2017/11/817953b87c0e4f98abea006a57272435.jpg
1151,四特雅韵45度500ml（含经销商赠品等政策）,四特,3562,江西,"餐饮店-白酒-其他白酒,烟酒店-白酒-其他,便利店-白酒-其他白酒",16031,4802672442044922854.jpg,jpg,214313,http://yjp-product.ufile.ucloud.cn/Product/2017/11/de896adc7f084cb3be60dcf4b9fa1f67.jpg
1152,四特雅韵52度500ml（含经销商赠品等政策）,四特,3562,江西,"烟酒店-白酒-其他,便利店-白酒-其他白酒,餐饮店-白酒-其他白酒",16032,5624305092000899224.jpg,jpg,214236,http://yjp-product.ufile.ucloud.cn/Product/2017/11/d909314386954562ae33d2e069142022.jpg
1153,四特蓝典45度460ml（含经销商赠品等政策）,四特,3562,江西,"餐饮店-白酒-其他白酒,烟酒店-白酒-其他,便利店-白酒-其他白酒",16033,5541806372448127914.jpg,jpg,56742,http://yjp-product.ufile.ucloud.cn/Product/2017/11/a6c5f04ffa9e4a8f8b3b8720cd13b196.jpg
1158,泸州老窖百年珍品52度500ml,泸州老窖,3547,四川,白酒-全国名酒,16038,4897084091807718379.jpg,jpg,64142,http://yjp-product.ufile.ucloud.cn/Product/2017/11/1ce3b514c110475b9647f8acfd04b797.jpg
1159,泸州老窖百年珍品38度500ml,泸州老窖,3547,四川,白酒-全国名酒,16039,5307272480155649160.jpg,jpg,58761,http://yjp-product.ufile.ucloud.cn/Product/2017/11/23b5264d94514a4ebc6a399a427fac69.jpg
1160,西凤陈酒V6红瓶52度500ml,西凤,3542,四川,白酒-区域名酒,16040,5675791411127543110.jpg,jpg,94311,http://yjp-product.ufile.ucloud.cn/Product/2017/11/b4fd37f58a0d4e4fa64e7eed8160fec2.jpg
1161,西凤陈酒V5/52度500ml,西凤,3542,四川,白酒-区域名酒,29415,4613631261507247677.jpg,jpg,65759,http://yjp-product.ufile.ucloud.cn/Product/2017/11/bb32468b124c47fe9bfc321652270c6e.jpg
1162,八达岭京爵陈酿38度500ml,八达岭,3682,北京,白酒-区域名酒,16042,4853352303625305513.jpg,jpg,89886,http://yjp-product.ufile.ucloud.cn/Product/2017/11/0ce6a28aba3d45a89455d1f18ce16933.jpg
1163,八达岭私人订制52度500ml,八达岭,3682,北京,白酒-区域名酒,16043,5760210074500323584.jpg,jpg,80306,http://yjp-product.ufile.ucloud.cn/Product/2017/11/bf5a38118ea241c8bc1a41aad5bf5212.jpg
1164,八达岭京爵特酿38度500ml（礼盒装）,八达岭,3682,北京,白酒-区域名酒,,,,,
1165,八达岭京爵特42度500ml（礼盒装）,八达岭,3682,北京,白酒-区域名酒,16045,5505404681538776330.jpg,jpg,71178,http://yjp-product.ufile.ucloud.cn/Product/2017/11/8e98b5f824284f91ae67cf7b060e057a.jpg
1166,八达岭京爵特酿52度500ml（礼盒装）,八达岭,3682,北京,白酒-区域名酒,16046,4659375095703261204.jpg,jpg,74715,http://yjp-product.ufile.ucloud.cn/Product/2017/11/cd8d618709734803b83b8c2608a00e9b.jpg
1167,八达岭妫川贡酒38度500ml,八达岭,3682,北京,白酒-区域名酒,16047,5246384296863229471.jpg,jpg,28412,http://yjp-product.ufile.ucloud.cn/Product/2017/11/d56c81c1ccbe4757a273220cfebbe465.jpg
1168,八达岭妫川贡酒52度500ml,八达岭,3682,北京,白酒-区域名酒,16048,5188127926302719422.jpg,jpg,80481,http://yjp-product.ufile.ucloud.cn/Product/2017/11/2d386925814e4e9283dc267fe6589a06.jpg
1169,八达岭妫川贡酒39度500ml,八达岭,3682,北京,白酒-区域名酒,16049,5385320364685806021.jpg,jpg,84389,http://yjp-product.ufile.ucloud.cn/Product/2017/11/fef9a6a636244ab59714393968dfbb99.jpg
1170,八达岭妫川御液38度500ml,八达岭,3682,北京,白酒-区域名酒,16050,5391369796966894654.jpg,jpg,85028,http://yjp-product.ufile.ucloud.cn/Product/2017/11/0edf1264f3a3477a94662bf0d019f8cf.jpg
1171,八达岭京爵酒52度500ml,八达岭,3682,北京,白酒-区域名酒,16051,5306490327676386091.jpg,jpg,90236,http://yjp-product.ufile.ucloud.cn/Product/2017/11/4c32a4f9f52d4b408c00966959c1b45b.jpg
1172,八达岭京爵酒45度500ml,八达岭,3682,北京,白酒-区域名酒,,,,,
1173,八达岭京爵酒38度500ml,八达岭,3682,北京,白酒-区域名酒,,,,,
1175,河头山莊口杯酒42度125ml,河头山莊,3683,天津,白酒-区域名酒,,,,,
1178,五粮春45度500ml,五粮春,3686,四川,白酒-区域名酒,16059,5681246998503650072.jpg,jpg,79683,http://yjp-product.ufile.ucloud.cn/Product/2017/11/4a1e8591812b4fd6939b49b0e884f47f.jpg
1202,醉三秋地蕴40度460ml,种子,3618,安徽阜阳,白酒-区域名酒,16083,5333429151711720918.jpg,jpg,94448,http://yjp-product.ufile.ucloud.cn/Product/2017/11/a38f0b86e78e4a1090b16629cd95aec0.jpg
1206,口子窖三十年52度500ml（1*4）,口子窖,3524,安徽,白酒-区域名酒,16087,5011978972623607918.jpg,jpg,43214,http://yjp-product.ufile.ucloud.cn/Product/2017/11/628018a2af7c4d26be3023dd49b6ea31.jpg
1209,百年牛栏山窖藏30年盛世红53度500ml,牛栏山,3550,北京,白酒-全国名酒,16090,5685253714300114932.jpg,jpg,51770,http://yjp-product.ufile.ucloud.cn/Product/2017/11/f2991e287ab34485a310fb52ffecfa7f.jpg
1210,牛栏山二锅头至尊经典53度500ml,牛栏山,3550,北京,白酒-全国名酒,16091,5464267400537169203.jpg,jpg,45243,http://yjp-product.ufile.ucloud.cn/Product/2017/11/d4e131a53c29422291ab164745c478fb.jpg
1224,皖酒王32度500ml ,皖酒王,3527,安徽,白酒-区域名酒,16105,4891371200631340869.jpg,jpg,30556,http://yjp-product.ufile.ucloud.cn/Product/2017/11/a723b88d3f884dfbaa161330b640da6a.jpg
1225,皖酒王46度500ml,皖酒王,3527,安徽,白酒-区域名酒,16106,5050239539388883874.jpg,jpg,29237,http://yjp-product.ufile.ucloud.cn/Product/2017/11/542dc01aa11f46cbaf38232a7d5c8d27.jpg
1226,白云边五星陈酿42度500ml,白云边,3626,湖北,白酒-区域名酒,16107,5033282555307193829.jpg,jpg,79688,http://yjp-product.ufile.ucloud.cn/Product/2017/11/c745cb7edd0b464b922ff4c8f040e05b.jpg
1229,孔府家酒新装上市39度500ml（1*12）,孔府家,3657,山东,白酒-区域名酒,16110,4910488233293576326.jpg,jpg,54956,http://yjp-product.ufile.ucloud.cn/Product/2017/11/abd86370857e4b05a1d19bd631b65582.jpg
1230,孔府家酒39度500ml（1*6）,孔府家,3657,山东,白酒-区域名酒,16111,4858363065733738770.jpg,jpg,56234,http://yjp-product.ufile.ucloud.cn/Product/2017/11/9df1f929f15c4dafbe30f5e6c3ccaac5.jpg
1233,稻花香珍品3/42度500ml,稻花香,3636,湖北,白酒-区域名酒,16114,5341791697512583337.jpg,jpg,59116,http://yjp-product.ufile.ucloud.cn/Product/2017/11/f94486d5227241a58b054f5bd385a2ff.jpg
1234,稻花香黄金宴金6/45度500ml,稻花香,3636,湖北,白酒-区域名酒,,,,,
1235,稻花香黄金宴金3/45度500ml,稻花香,3636,湖北,白酒-区域名酒,,,,,
1236,稻花香红淡雅42度500ml,稻花香,3636,湖北,白酒-区域名酒,16117,5125717696292895704.jpg,jpg,42675,http://yjp-product.ufile.ucloud.cn/Product/2017/11/16a76b80d66b4ae5b46d996e42d4696f.jpg
1250,枝江王42度500ml（含经销商赠品等政策）,枝江,3607,枝江市,"餐饮店-白酒-其他白酒,烟酒店-白酒-其他,便利店-白酒-其他白酒",16132,5272421033563358108.gif,gif,97518,http://yjp-product.ufile.ucloud.cn/Product/2017/11/0699b5e21e24439fa066dac063260e6e.gif
1251,枝江古酒42度500ml（含经销商赠品等政策）,枝江,3607,枝江市,"烟酒店-白酒-其他,便利店-白酒-其他白酒,餐饮店-白酒-其他白酒",16133,5000230537400495349.gif,gif,96436,http://yjp-product.ufile.ucloud.cn/Product/2017/11/c74b23e3df534f1dbb3f2e4127412279.gif
1252,小村外原浆42度225ml（含经销商赠品等政策）,小村外,3700,吉林,"餐饮店-白酒-其他白酒,烟酒店-白酒-其他,便利店-白酒-其他白酒",16134,5381578060256806958.gif,gif,72190,http://yjp-product.ufile.ucloud.cn/Product/2017/11/b084371ffe8546b99226ac39c6403e32.gif
1253,小村外原浆42度450ml（含经销商赠品等政策）,小村外,3700,吉林,"烟酒店-白酒-其他,便利店-白酒-其他白酒,餐饮店-白酒-其他白酒",16135,4960948627270542785.gif,gif,41464,http://yjp-product.ufile.ucloud.cn/Product/2017/11/04e9119978964fdc82d6fa8b443ebc33.gif
1254,小村外青花瓷42度450ml（含经销商赠品等政策）,小村外,3700,吉林,"餐饮店-白酒-其他白酒,烟酒店-白酒-其他,便利店-白酒-其他白酒",16136,4622911932133017049.gif,gif,92725,http://yjp-product.ufile.ucloud.cn/Product/2017/11/3bc1b74a6f544850afc6bc14d80a1c83.gif
1265,百年糊涂52度450ml（含经销商赠品等政策）,百年糊涂,3662,贵州,"烟酒店-白酒-其他,便利店-白酒-其他白酒,餐饮店-白酒-其他白酒",16147,4913996422413054141.jpg,jpg,91658,http://yjp-product.ufile.ucloud.cn/Product/2017/11/a4d2201ab193473eb97895f2ea8dc012.jpg
1266,百年糊涂33度450ml（含经销商赠品等政策）,百年糊涂,3662,贵州,"餐饮店-白酒-其他白酒,烟酒店-白酒-其他,便利店-白酒-其他白酒",16148,5625770968463617189.gif,gif,81067,http://yjp-product.ufile.ucloud.cn/Product/2017/11/929400a8491442d69a74ae5577e00ad0.gif
1267,百年糊涂52度125ml（含经销商赠品等政策）,百年糊涂,3662,贵州,"烟酒店-白酒-其他,便利店-白酒-其他白酒,餐饮店-白酒-其他白酒",16149,5181618577312063285.gif,gif,80943,http://yjp-product.ufile.ucloud.cn/Product/2017/11/fedf7b81eb714bff9de5b367052d5ed6.gif
1268,百年糊涂33度125ml（含经销商赠品等政策）,百年糊涂,3662,贵州,"餐饮店-白酒-其他白酒,烟酒店-白酒-其他,便利店-白酒-其他白酒",16150,5558183468811471016.gif,gif,81998,http://yjp-product.ufile.ucloud.cn/Product/2017/11/9305bc3064084f508f192f7f670e0691.gif
1269,十八酒坊蓝钻42.8度500ml（老版）,十八酒坊,3602,河北,白酒-区域名酒,16151,4757593737753390658.jpg,jpg,102330,http://yjp-product.ufile.ucloud.cn/Product/2017/11/1870df81892b43ecbfb825f38f1062f0.jpg
1270,红星二锅头八年陈酿43度250ml,红星,3590,北京,白酒-区域名酒,16152,5053692239750920709.gif,gif,21779,http://yjp-product.ufile.ucloud.cn/Product/2017/11/ec81989c62d14f6e90d7c27fa2c58575.gif
1271,牛栏山二锅头桶装56度2L,牛栏山,3550,北京,白酒-全国名酒,16153,4920726432055482403.gif,gif,51228,http://yjp-product.ufile.ucloud.cn/Product/2017/11/00ea7a89536d478386b206fa73a9c349.gif
1272,牛栏山二锅头桶装42度2L,牛栏山,3550,北京,白酒-全国名酒,16154,4956946768646045633.gif,gif,51228,http://yjp-product.ufile.ucloud.cn/Product/2017/11/c9ac3880ee594afdb80dce45bfd20888.gif
1281,堆花口杯50度138ml（含经销商赠品等政策）,堆花,3608,江西,"烟酒店-白酒-其他,便利店-白酒-其他白酒,餐饮店-白酒-其他白酒",16163,5517310664318767586.jpg,jpg,92672,http://yjp-product.ufile.ucloud.cn/Product/2017/11/ee0fed2cfded49d794c79947a57127e4.jpg
1282,堆花头曲46度460ml（含经销商赠品等政策）,堆花,3608,江西,"餐饮店-白酒-其他白酒,烟酒店-白酒-其他,便利店-白酒-其他白酒",16164,4717733286811079884.jpg,jpg,90346,http://yjp-product.ufile.ucloud.cn/Product/2017/11/f54d4813404447bb98c8b6718a3b9533.jpg
1283,红星二锅头56度100ml（白瓶）（含经销商赠品等政策）,红星,3590,北京,白酒-全国名酒,16165,5682729888138090810.jpg,jpg,93900,http://yjp-product.ufile.ucloud.cn/Product/2017/11/066fe35a952d452dad9254f94eafb1e2.jpg
1288,迎驾银星42度450ml（1*4）（活动）,迎驾,3526,安徽,"餐饮店-白酒-其他白酒,烟酒店-白酒-其他,便利店-白酒-其他白酒",16171,4680044624802380775.jpg,jpg,52828,http://yjp-product.ufile.ucloud.cn/Product/2017/11/7a2348b09b534040b2312edca9982ec6.jpg
1302,毛铺苦荞酒金荞42度500ml（含经销商赠品等政策）,毛铺,3637,湖北,"餐饮店-白酒-其他白酒,烟酒店-白酒-其他,便利店-白酒-其他白酒",16185,5095861912204286459.gif,gif,78146,http://yjp-product.ufile.ucloud.cn/Product/2017/11/15cc9a5fd17f46cbb9464e3609f5dcb9.gif
1303,毛铺苦荞酒黑荞42度500ml（含经销商赠品等政策）,毛铺,3637,湖北,"烟酒店-白酒-其他,便利店-白酒-其他白酒,餐饮店-白酒-其他白酒",16186,4731815345155147907.gif,gif,78459,http://yjp-product.ufile.ucloud.cn/Product/2017/11/cc948c79344c49c1a731687ae37f1649.gif
1304,山庄皇家窖藏9年42度500ml,山庄,3530,承德,白酒-区域名酒,,,,,
1318,古井十六年50度2500ml,古井,3525,安徽,白酒-区域名酒,46612,5478452177968312043.jpg,jpg,86513,http://yjp-product.ufile.ucloud.cn/Product/2017/11/68b9104c9b0043cc9ce626206869c177.jpg
1319,全兴大曲老字号52度500ml,全兴,3604,四川,白酒-全国名酒,16202,5596154940441768206.gif,gif,37720,http://yjp-product.ufile.ucloud.cn/Product/2017/11/372fd674b66e4a1cad14c7dc93032df5.gif
1320,全兴大曲青花6和润型52度500ml,全兴,3604,四川,白酒-全国名酒,16203,5073747447117397706.gif,gif,39684,http://yjp-product.ufile.ucloud.cn/Product/2017/11/9b1bf59b6725489c83de4ecc6b968b4a.gif
1321,全兴大曲金奖荣耀52度1500ml,全兴,3604,四川,白酒-全国名酒,16204,4729124957477530838.gif,gif,24608,http://yjp-product.ufile.ucloud.cn/Product/2017/11/20a8d8406a9d40ca9cced53bc9a9e604.gif
1324,小糊涂仙酱酒52度500ml,小糊涂仙,3566,贵州,白酒-区域名酒,16207,5430165506435448776.gif,gif,62808,http://yjp-product.ufile.ucloud.cn/Product/2017/11/5b7a1557abe44a9e8f35ba3c9e110740.gif
1325,洋河5A级天之蓝42度500ml,洋河,3549,江苏,白酒-全国名酒,16208,4972809025921839160.gif,gif,62251,http://yjp-product.ufile.ucloud.cn/Product/2017/11/e506bed6b59c4e8fb9eba05b43e23633.gif
1327,剑南春水晶52度500ml（兑奖）,剑南春,3582,四川,白酒-全国名酒,16211,5178820550051636982.gif,gif,47338,http://yjp-product.ufile.ucloud.cn/Product/2017/11/7c5799f94c304f1ea47f3fcab4c47973.gif
1328,泸州老窖真藏头曲52度500ml,泸州老窖,3547,四川,白酒-全国名酒,16212,4797277543647202262.gif,gif,53334,http://yjp-product.ufile.ucloud.cn/Product/2017/11/dfcb72a8153f4ade9b3e025df727caea.gif
1329,汾酒原浆50度475ml,汾酒,3588,山西,白酒-全国名酒,16213,4817507818662912213.gif,gif,55560,http://yjp-product.ufile.ucloud.cn/Product/2017/11/b5dfacbaac3a43deb41362a3654316f6.gif
1338,泸州舟山老窖52度500ml,泸州老窖,3547,泸州,白酒-全国名酒,16222,5638289312274346105.jpg,jpg,33755,http://yjp-product.ufile.ucloud.cn/Product/2017/11/839a38fb4d5b4982a11659df8cc50478.jpg
1340,金双沟41度500ml,双沟,3541,江苏,白酒-区域名酒,16224,4980586325066841743.png,png,77522,http://yjp-product.ufile.ucloud.cn/Product/2017/11/8b82c034a8ce4891ac8da57ba17f0ed2.png
1343,白云边十二年42度500ml（含经销商赠品等政策）,白云边,3626,湖北,"餐饮店-白酒-其他白酒,烟酒店-白酒-其他,便利店-白酒-其他白酒",16227,5004347043916352651.jpg,jpg,121088,http://yjp-product.ufile.ucloud.cn/Product/2017/11/189f0ab3cdd84c19ae36a47948d242a7.jpg
1344,关公坊精制42度500ml（含经销商赠品等政策）,关公坊,3638,湖北,"烟酒店-白酒-其他,便利店-白酒-其他白酒,餐饮店-白酒-其他白酒",16228,4666378565852993335.gif,gif,87350,http://yjp-product.ufile.ucloud.cn/Product/2017/11/ce08dac308ab41b7be3bdf167a9218de.gif
1348,毛铺小苦荞42度125ml（含经销商赠品等政策）,毛铺,3637,湖北,"烟酒店-白酒-其他,便利店-白酒-其他白酒,餐饮店-白酒-其他白酒",16232,5355759396770654381.png,png,89822,http://yjp-product.ufile.ucloud.cn/Product/2017/11/95763366f6844a4eb3af0cf981ec0c4e.png
1349,白云边十五年42度500ml（含经销商赠品等政策）,白云边,3626,湖北,"餐饮店-白酒-其他白酒,烟酒店-白酒-其他,便利店-白酒-其他白酒",16233,5469221968396533655.gif,gif,57867,http://yjp-product.ufile.ucloud.cn/Product/2017/11/a60d311e35f442149ca82e12b9cd202a.gif
1350,衡水老白干荷花酒39度500ml,衡水老白干,3528,河北,白酒-区域名酒,16234,4763534154898390640.jpg,jpg,52713,http://yjp-product.ufile.ucloud.cn/Product/2017/11/4034e4812c1d467987ffcc7ddc69e350.jpg
1351,银双沟41度500ml,双沟,3541,江苏,白酒-区域名酒,16235,4623919152793579847.jpg,jpg,24877,http://yjp-product.ufile.ucloud.cn/Product/2017/11/e655e9ce56044978b60a9a42c10e0d8c.jpg
1352,枝江十五年经典42度500ml（含经销商赠品等政策）,枝江,3607,湖北,"烟酒店-白酒-其他,便利店-白酒-其他白酒,餐饮店-白酒-其他白酒",16237,4959483548641389322.gif,gif,73428,http://yjp-product.ufile.ucloud.cn/Product/2017/11/cc4c6354abd343d58b4936d1ae155687.gif
1354,金汤沟42度450ml,汤沟,3642,江苏,白酒-区域名酒,16239,5666746940992019901.png,png,70038,http://yjp-product.ufile.ucloud.cn/Product/2017/11/791fb7adc14b49cb82206553e211aaab.png
1355,银汤沟42度450ml,汤沟,3642,江苏,白酒-区域名酒,16240,5110249459445051488.jpg,jpg,33085,http://yjp-product.ufile.ucloud.cn/Product/2017/11/ac623f3d5f2643a7bc482851cc4cf1b7.jpg
1356,古井贡酒八年原浆45度425ml（1*6）,古井贡酒,12876,安徽,白酒-区域名酒,16241,5661597633499684452.jpg,jpg,82307,http://yjp-product.ufile.ucloud.cn/Product/2017/11/cb1cad9bc66944418de41d4750f0936e.jpg
1357,大大酒麻麻酒套装53度500ml,荣和烧坊,3704,北京,白酒-区域名酒,16242,5381090173544784886.jpg,jpg,36037,http://yjp-product.ufile.ucloud.cn/Product/2017/11/4223a10f312a43c89fbbcbd490240bc8.jpg
1358,荣和烧坊20年原浆53度500ml,荣和烧坊,3704,北京,白酒-区域名酒,16243,5317442958567717729.jpg,jpg,33100,http://yjp-product.ufile.ucloud.cn/Product/2017/11/0fa26e40476440b7bbf2207c66c29b11.jpg
1359,荣和烧坊1879/53度125ml,荣和烧坊,3704,北京,白酒-区域名酒,16244,4852104181481235992.jpg,jpg,24652,http://yjp-product.ufile.ucloud.cn/Product/2017/11/d341e0cc57e84d23b1ae80bd2c6ab02c.jpg
1360,八达岭京爵特酿42度500ml,八达岭,3682,北京,白酒-区域名酒,16245,5667690740576631349.jpg,jpg,32909,http://yjp-product.ufile.ucloud.cn/Product/2017/11/9208296267184369a10a15bb224ff162.jpg
